1618191613517,41281984811836,-46.46629,20.650988,-39.981422
1618191613530,41282004938398,-46.57456,20.746813,-40.085114
1618191613551,41282024938398,-46.676388,20.839445,-40.169598
1618191613569,41282044938398,-46.761505,20.91937,-40.233517
1618191613591,41282064938398,-46.851677,21.001627,-40.308414
1618191613609,41282084785273,-46.93351,21.0672,-40.396545
1618191613634,41282105175898,-46.96989,21.091103,-40.445858
1618191613654,41282125172773,-47.14965,21.037231,-40.70234
1618191613673,41282145171211,-47.324924,21.013329,-40.870834
1618191613691,41282165171211,-47.282448,20.964869,-40.86126
1618191613712,41282185171211,-47.22796,20.95786,-40.844
1618191613734,41282205172773,-47.141922,20.973377,-40.86184
1618191613752,41282225171211,-47.305588,21.094767,-41.052944
1618191613771,41282245172773,-47.696663,21.37175,-41.49025
1618191613792,41282265177461,-47.929657,21.554663,-41.70608
1618191613811,41282285177461,-47.986465,21.626047,-41.74952
1618191613834,41282305177461,-47.988277,21.63288,-41.753387
1618191613856,41282325172773,-48.02353,21.489185,-41.747368
1618191613874,41282345171211,-48.19141,21.211943,-41.881157
1618191613891,41282365171211,-48.50519,20.977224,-42.13542
1618191613912,41282385174336,-48.673996,20.829512,-42.334587
1618191613931,41282405171211,-48.532383,20.750174,-42.34959
1618191613952,41282425175898,-48.258194,20.696526,-42.25983
1618191613971,41282445171211,-48.026512,20.721382,-42.194992
1618191613992,41282465174336,-47.9582,20.839632,-42.25174
1618191614011,41282485171211,-47.958694,20.942793,-42.401062
1618191614032,41282505171211,-48.19285,21.042456,-42.64379
1618191614052,41282525171211,-48.497818,21.127508,-42.900288
1618191614072,41282545171211,-48.697735,21.175777,-43.087284
1618191614091,41282565171211,-48.83673,21.2243,-43.19911
1618191614112,41282585175898,-48.85569,21.262978,-43.321632
1618191614131,41282605171211,-48.78203,21.253359,-43.47882
1618191614153,41282625174336,-48.72951,21.245827,-43.59216
1618191614171,41282645171211,-48.71368,21.278978,-43.618134
1618191614192,41282665175898,-48.78586,21.35916,-43.622074
1618191614211,41282685171211,-48.928394,21.418882,-43.66622
1618191614232,41282705174336,-49.15422,21.454533,-43.762012
1618191614251,41282725171211,-49.43707,21.472345,-43.869286
1618191614273,41282745171211,-49.65148,21.47977,-43.9712
1618191614291,41282765171211,-49.796005,21.50538,-44.035717
1618191614312,41282785171211,-49.818687,21.539629,-44.064518
1618191614333,41282805171211,-49.751102,21.550774,-44.073284
1618191614354,41282825175898,-49.685776,21.544977,-44.100254
1618191614372,41282845171211,-49.669834,21.553059,-44.163937
1618191614393,41282865174336,-49.69723,21.587534,-44.193653
1618191614412,41282885171211,-49.70418,21.609943,-44.128143
1618191614433,41282905175898,-49.682133,21.613918,-44.009533
1618191614452,41282925171211,-49.674828,21.620163,-43.930874
1618191614476,41282945174336,-49.674168,21.627283,-43.88276
1618191614493,41282965172773,-49.720657,21.610867,-43.84314
1618191614519,41282985171211,-49.828335,21.591776,-43.77111
1618191614534,41283005171211,-49.94114,21.576962,-43.694275
1618191614552,41283025171211,-49.97772,21.56172,-43.643326
1618191614572,41283045171211,-49.986942,21.56171,-43.64707
1618191614592,41283065175898,-49.984394,21.595423,-43.641632
1618191614611,41283085171211,-49.962658,21.641283,-43.58957
1618191614632,41283105174336,-49.968964,21.687384,-43.486435
1618191614652,41283125171211,-50.045208,21.721718,-43.436165
1618191614678,41283145175898,-50.186443,21.763044,-43.45536
1618191614692,41283165171211,-50.297733,21.800932,-43.492413
1618191614712,41283185174336,-50.349083,21.840137,-43.45195
1618191614732,41283205172773,-50.360825,21.839548,-43.396675
1618191614752,41283225171211,-50.396458,21.822601,-43.397186
1618191614771,41283245171211,-50.428352,21.809683,-43.429234
1618191614792,41283265171211,-50.422928,21.801893,-43.45536
1618191614811,41283285171211,-50.40722,21.809345,-43.46519
1618191614834,41283305171211,-50.399532,21.833305,-43.453327
1618191614852,41283325171211,-50.38968,21.862066,-43.463497
1618191614874,41283345177461,-50.385162,21.884792,-43.489273
1618191614893,41283365171211,-50.377605,21.88323,-43.51287
1618191614912,41283385171211,-50.39838,21.888916,-43.520535
1618191614931,41283405171211,-50.38691,21.890862,-43.522514
1618191614953,41283425177461,-50.349888,21.890331,-43.52395
1618191614971,41283445172773,-50.30287,21.893581,-43.52782
1618191614992,41283465171211,-50.268612,21.896086,-43.513783
1618191615011,41283485171211,-50.27817,21.902157,-43.49077
1618191615032,41283505171211,-50.325085,21.913954,-43.47778
1618191615051,41283525171211,-50.356426,21.91347,-43.50684
1618191615072,41283545171211,-50.357075,21.911926,-43.55359
1618191615092,41283565171211,-50.33335,21.931553,-43.554684
1618191615113,41283585177461,-50.316635,21.943218,-43.533886
1618191615132,41283605171211,-50.343536,21.926882,-43.524525
1618191615153,41283625171211,-50.423336,21.893671,-43.55434
1618191615172,41283645171211,-50.506042,21.863115,-43.61353
1618191615192,41283665177461,-50.532364,21.869505,-43.656963
1618191615213,41283685172773,-50.46246,21.88278,-43.685894
1618191615234,41283705171211,-50.357105,21.883142,-43.705585
1618191615253,41283725171211,-50.27246,21.889936,-43.707752
1618191615273,41283745171211,-50.278435,21.917234,-43.696175
1618191615292,41283765171211,-50.29469,21.924984,-43.692924
1618191615314,41283785171211,-50.301655,21.889719,-43.708267
1618191615333,41283805171211,-50.254227,21.820707,-43.712036
1618191615353,41283825177461,-50.130005,21.754896,-43.704483
1618191615372,41283845171211,-50.013885,21.745451,-43.72901
1618191615392,41283865171211,-50.011646,21.765654,-43.798203
1618191615411,41283885171211,-50.091488,21.775696,-43.85452
1618191615432,41283905177461,-50.255928,21.844454,-43.90089
1618191615452,41283925172773,-50.386784,21.94513,-43.942696
1618191615473,41283945172773,-50.473743,22.001373,-43.98171
1618191615492,41283965171211,-50.617424,21.998953,-44.048237
1618191615513,41283985171211,-50.79971,21.994097,-44.153576
1618191615535,41284005171211,-50.849873,21.94827,-44.262077
1618191615552,41284025171211,-50.78494,21.880915,-44.358665
1618191615572,41284045171211,-50.653454,21.811087,-44.384254
1618191615592,41284065175898,-50.549397,21.744907,-44.325752
1618191615611,41284085171211,-50.502216,21.70325,-44.23652
1618191615632,41284105171211,-50.48,21.679642,-44.16837
1618191615654,41284125171211,-50.518078,21.63585,-44.1528
1618191615677,41284145177461,-50.58012,21.60384,-44.118553
1618191615693,41284165241523,-50.66777,21.593185,-44.054485
1618191615715,41284185171211,-50.743332,21.610363,-43.992397
1618191615732,41284205171211,-50.800583,21.652534,-43.956963
1618191615753,41284225171211,-50.821247,21.697529,-43.938675
1618191615772,41284245171211,-50.85755,21.72571,-43.92836
1618191615793,41284265171211,-50.883423,21.749935,-43.894478
1618191615812,41284285171211,-50.909977,21.761402,-43.84517
1618191615833,41284305174336,-50.9571,21.788506,-43.796
1618191615851,41284325171211,-50.99879,21.828924,-43.791504
1618191615873,41284345175898,-51.029545,21.881212,-43.80783
1618191615892,41284365171211,-51.04639,21.932785,-43.80578
1618191615913,41284385174336,-51.07524,21.9832,-43.750065
1618191615932,41284405171211,-51.144897,22.029861,-43.682667
1618191615953,41284425171211,-51.26811,22.060482,-43.64726
1618191615972,41284445171211,-51.464428,22.078178,-43.655315
1618191615993,41284465171211,-51.650356,22.12292,-43.64874
