2021-04-25 21:17:28.360,0.8568924334799992,1.0,0.2868853975473072,0.9233945081746262,0.8182688897440021,0.7996352956324956,0.24921878834568642,0.171813373240266,0.8778014017026606,0.3343298549997048,0.5422343688553682,0.4605823848318671,0.8736263674435439,0.6923078233167973,0.09302325660511472,7.0
2021-04-25 21:17:28.380,0.6142624907741885,0.8299469477612853,0.6924771637294216,0.923282891921532,0.8199125563193527,0.8095726303359956,0.23694392384876786,0.17021545117058906,0.8823709029530117,0.34678625280114317,0.5251685460971254,0.5003551136239773,0.86721614469536,0.6985448556671054,0.08637882332601284,7.0
2021-04-25 21:17:28.400,0.473399519101477,0.7079119464583119,0.10287617846123198,0.9227812580191179,0.8389780078681285,0.8225605527115238,0.21914234822511575,0.1517306202147265,0.8807545245068653,0.3622321931711393,0.5036570009069242,0.5138494313351171,0.88095247025992,0.6985446427773089,0.0996676898842166,7.0
2021-04-25 21:17:28.420,0.828558225525417,0.8707912921326734,0.41553311428824286,0.9235149625672828,0.8400669619184247,0.820089049843687,0.22203898868095567,0.15067776453839027,0.879041908927346,0.3555057341169482,0.5686218643105931,0.5262784081743248,0.8846154278951922,0.7089396257312236,0.07641200330769,7.0
2021-04-25 21:17:28.440,0.5341026987274492,0.6983222438901634,0.6679355162990078,0.9224443525858492,0.8430534857224753,0.8370813446491756,0.20100763378709685,0.14779210860579478,0.8859739789244556,0.2999501858116736,0.5306181361335838,0.5465198847410344,0.8956044883468399,0.711018707477924,0.08970086986589426,7.0
2021-04-25 21:17:28.460,0.4417510732336164,0.6867049283629151,0.09047994984450962,0.9214207403842918,0.8700750709455796,0.8529859972498348,0.1789242559642853,0.12179706011815362,0.8807821089599294,0.29272546864315213,0.4990678713492986,0.5340909073204976,0.8956044883468399,0.7130977892246255,0.06644518328936766,7.0
2021-04-25 21:17:28.480,0.8203896269171022,0.853041098261069,0.4336519166182563,0.9222521091539141,0.880451648103827,0.849634919789036,0.18195870645817158,0.11187106449471852,0.8743229404808408,0.3285999080958914,0.5651800160565815,0.5262784081743248,0.9010990185726638,0.7297300174186437,0.06976757002858812,7.0
2021-04-25 21:17:28.500,0.5547748016574414,0.7109475456553931,0.6860295538804843,0.9214351926879792,0.8864394716033599,0.8648612884549448,0.16286443423393032,0.10615757129017918,0.8779877069223951,0.3253612415680223,0.5149864139777572,0.5259232936783537,0.9029304036173839,0.7401247874827619,0.08637882332601284,7.0
2021-04-25 21:17:28.520,0.4198103814084287,0.718983928903627,0.08677745009507881,0.9202446285859397,0.909795447402109,0.8791466190896494,0.14326773736594373,0.08397782559889085,0.8720279668634752,0.36484803654631004,0.5191453119460623,0.4900568185286338,0.9084251213890399,0.754677721040282,0.0631227965501472,7.0
2021-04-25 21:17:28.540,0.8276366130418781,0.9407414138841668,0.3120684301278533,0.921904836972039,0.9144274987814933,0.8708939879794332,0.15279486405855344,0.07959918225734797,0.8663401936485008,0.3671524714038439,0.5152015293322314,0.4936967339010632,0.91208789147848,0.762994048027087,0.07973421994724118,7.0
