1617847218101,542861712138394,155.95703,-241.99219,-57.32422
1617847218116,542861733930605,156.15234,-242.77344,-57.51953
1617847218122,542861751205663,155.95703,-243.45703,-57.32422
1617847218140,542861769945743,155.27344,-242.67578,-57.128906
1617847218161,542861789021558,155.66406,-242.8711,-57.617188
1617847218176,542861808158416,155.85938,-242.57812,-57.617188
1617847218195,542861827356316,156.25,-243.0664,-57.128906
1617847218216,542861846279524,155.95703,-243.55469,-58.007812
1617847218237,542861865568988,156.34766,-242.77344,-57.226562
1617847218255,542861884553239,155.66406,-243.26172,-57.32422
1617847218275,542861903598533,155.27344,-243.55469,-58.30078
1617847218290,542861922582784,155.07812,-243.45703,-58.496094
1617847218310,542861941628077,154.78516,-244.04297,-57.910156
1617847218335,542861965495737,154.78516,-244.4336,-57.617188
1617847218354,542861984602073,154.58984,-244.33594,-58.30078
1617847218372,542862002090780,154.29688,-244.6289,-57.910156
1617847218405,542862028766400,154.19922,-244.14062,-58.30078
1617847218467,542862071068927,154.39453,-243.55469,-57.226562
1617847218472,542862080194797,154.6875,-243.94531,-58.007812
1617847218476,542862096249003,154.39453,-243.16406,-57.8125
1617847218540,542862115446903,153.90625,-244.4336,-57.910156
1617847218543,542862134522718,154.10156,-244.4336,-57.128906
1617847218577,542862153568012,153.61328,-244.4336,-56.835938
1617847218579,542862173040603,153.22266,-245.50781,-57.51953
1617847218583,542862192238504,152.92969,-245.70312,-57.51953
1617847218585,542862211436404,152.83203,-245.60547,-56.54297
1617847218607,542862230878474,152.14844,-245.50781,-56.933594
1617847218618,542862250045853,151.75781,-245.41016,-56.835938
1617847218636,542862269274274,151.46484,-246.09375,-56.933594
1617847218655,542862288350089,151.85547,-245.70312,-56.73828
1617847218676,542862307486947,151.17188,-246.97266,-57.617188
1617847218695,542862326684847,151.36719,-246.38672,-56.25
1617847218712,542862345943790,151.26953,-245.9961,-56.54297
1617847218731,542862364989083,150.97656,-245.80078,-55.17578
1617847218753,542862384095420,151.46484,-244.82422,-56.054688
1617847218774,542862403201756,153.125,-243.45703,-56.054688
1617847218789,542862422430177,155.17578,-242.28516,-56.445312
1617847218808,542862441628077,156.54297,-240.91797,-55.078125
1617847218828,542862460825978,159.66797,-238.57422,-55.078125
1617847218849,542862479993356,163.08594,-237.01172,-56.445312
1617847218866,542862499160735,166.60156,-235.2539,-56.933594
1617847218885,542862518328114,171.77734,-233.78906,-57.32422
1617847218904,542862537495493,177.2461,-233.30078,-58.88672
1617847218923,542862556693393,183.00781,-232.8125,-60.058594
1617847218943,542862575830251,189.84375,-231.34766,-58.88672
1617847218962,542862595455449,196.09375,-229.19922,-57.226562
1617847218981,542862614409179,201.75781,-228.61328,-53.125
1617847219000,542862633759685,205.95703,-228.125,-51.171875
1617847219025,542862653018628,209.17969,-228.61328,-49.316406
1617847219044,542862672216528,211.8164,-229.10156,-49.21875
1617847219063,542862691078694,214.0625,-230.07812,-49.51172
1617847219082,542862710215551,214.16016,-230.3711,-49.609375
1617847219101,542862729413452,215.13672,-230.3711,-49.121094
1617847219122,542862748428224,214.84375,-229.58984,-48.242188
1617847219139,542862767442996,213.67188,-228.8086,-48.242188
1617847219162,542862790974922,213.3789,-228.22266,-48.242188
1617847219181,542862809776045,210.35156,-228.02734,-49.121094
1617847219201,542862828455083,208.59375,-228.8086,-51.26953
1617847219219,542862848721228,205.5664,-229.58984,-53.41797
1617847219238,542862868102256,201.66016,-230.66406,-56.835938
1617847219268,542862887117029,197.65625,-232.22656,-58.984375
1617847219275,542862906345450,193.26172,-233.6914,-60.44922
1617847219308,542862933295761,188.1836,-234.47266,-61.328125
1617847219324,542862949563616,181.34766,-235.64453,-61.816406
1617847219338,542862967967963,176.75781,-236.52344,-61.132812
1617847219365,542862987715246,172.36328,-237.20703,-60.253906
1617847219378,542863007706700,167.57812,-238.3789,-58.30078
1617847219391,542863020220435,162.69531,-239.25781,-57.910156
1617847219410,542863039235207,160.54688,-240.82031,-57.128906
1617847219429,542863058127894,156.44531,-242.67578,-56.152344
1617847219453,542863077783614,154.29688,-244.4336,-55.76172
1617847219467,542863097042557,151.66016,-246.48438,-54.492188
1617847219488,542863115507946,149.60938,-247.16797,-53.808594
1617847219504,542863134095420,147.94922,-248.73047,-53.808594
1617847219525,542863153598533,146.48438,-249.70703,-54.39453
1617847219545,542863173193210,144.92188,-250.19531,-53.125
1617847219560,542863191872248,144.72656,-251.26953,-51.660156
1617847219580,542863211375361,144.23828,-250.97656,-52.05078
1617847219601,542863229474494,143.35938,-253.02734,-52.246094
1617847219620,542863248336660,143.65234,-253.71094,-52.63672
1617847219638,542863267721905,144.4336,-253.71094,-53.710938
1617847219657,542863287438667,143.94531,-254.6875,-53.710938
1617847219676,542863305965099,143.55469,-253.90625,-53.710938
1617847219697,542863325162999,143.55469,-254.0039,-53.808594
1617847219713,542863344238814,144.14062,-253.8086,-53.808594
1617847219733,542863363497756,144.6289,-254.0039,-54.101562
1617847219755,542863382695656,144.6289,-254.0039,-54.39453
1617847219773,542863402351376,145.50781,-252.73438,-53.41797
1617847219792,542863420969371,145.80078,-252.2461,-53.808594
1617847219811,542863440319878,145.89844,-251.75781,-54.003906
1617847219829,542863459365172,146.09375,-251.85547,-54.101562
1617847219848,542863478471508,145.89844,-252.4414,-54.6875
1617847219875,542863497486280,145.80078,-252.73438,-55.078125
1617847219888,542863517019915,146.1914,-252.73438,-54.785156
1617847219906,542863536034687,146.58203,-253.02734,-54.6875
