3463295429350,167.57812,-292.96875,-86.42578
3463308248298,178.90625,-273.14453,-96.58203
3463327202027,178.71094,-272.36328,-96.28906
3463346247321,178.41797,-273.14453,-95.80078
3463365262093,178.51562,-272.7539,-96.875
3463384185302,178.41797,-272.85156,-96.77734
3463403291638,178.22266,-272.5586,-96.28906
3463422367453,178.22266,-271.97266,-96.28906
3463441382225,177.83203,-272.65625,-96.77734
3463460366476,177.14844,-273.4375,-96.77734
3463479778025,176.46484,-274.41406,-96.19141
3463498701234,176.17188,-275.09766,-96.19141
3463517899134,175.58594,-275.6836,-96.77734
3463537035991,174.60938,-276.26953,-96.77734
3463556203370,173.53516,-276.95312,-95.50781
3463575309706,172.16797,-278.51562,-95.80078
3463594355000,170.70312,-279.58984,-95.60547
3463613430815,169.04297,-280.27344,-94.72656
3463632689758,168.0664,-280.5664,-94.82422
3463651582445,167.28516,-280.76172,-94.04297
3463670658260,166.79688,-281.15234,-95.11719
3463689856160,166.21094,-280.3711,-95.41016
3463708901453,165.625,-279.98047,-95.41016
3463727946747,165.42969,-280.46875,-95.21484
3463747083605,165.03906,-280.46875,-95.80078
3463766189941,165.42969,-280.5664,-96.19141
3463785204713,165.625,-280.85938,-95.21484
3463804372092,165.52734,-280.46875,-96.28906
3463823539471,165.82031,-280.76172,-96.19141
3463842889977,165.82031,-280.5664,-95.41016
3463861935271,166.40625,-280.85938,-95.80078
3463880980565,166.69922,-280.85938,-95.50781
3463900147943,166.89453,-281.0547,-95.01953
3463919345844,166.79688,-280.27344,-95.50781
3463938543744,167.28516,-280.46875,-95.50781
3463957802686,167.57812,-279.98047,-95.11719
3463976970065,168.26172,-279.98047,-96.19141
3463996137444,168.55469,-280.17578,-95.11719
3464015365866,168.75,-280.07812,-95.21484
3464034533244,169.23828,-280.07812,-94.43359
3464053761666,169.4336,-280.17578,-95.89844
3464072929045,169.33594,-280.5664,-95.41016
3464092584764,169.4336,-280.46875,-96.09375
3464111813186,169.53125,-280.85938,-95.50781
3464131163692,169.92188,-280.17578,-95.89844
3464150178465,169.92188,-280.07812,-95.01953
3464172764230,170.01953,-280.76172,-94.53125
3464191779002,169.4336,-279.8828,-94.72656
3464210976902,169.14062,-280.66406,-95.50781
3464230571579,169.14062,-280.46875,-95.21484
3464249342181,169.23828,-279.6875,-95.21484
3464268265389,168.65234,-280.07812,-94.72656
3464287432768,168.16406,-279.4922,-95.50781
3464306447541,168.16406,-280.27344,-95.01953
3464345179075,168.16406,-280.17578,-95.41016
3464364315933,168.16406,-279.8828,-95.50781
3464383452790,168.35938,-279.4922,-95.21484
3464402620169,167.96875,-279.58984,-94.82422
3464421604420,168.65234,-279.0039,-96.19141
3464440588671,168.75,-279.58984,-95.89844
3464459878135,168.75,-279.4922,-95.50781
3464478831865,167.8711,-280.76172,-94.82422
3464497571945,167.1875,-280.76172,-95.41016
3464516800367,165.625,-280.3711,-95.11719
3464535845660,163.86719,-281.4453,-96.09375
3464555135125,161.03516,-281.0547,-95.50781
3464573417386,157.61719,-281.0547,-95.21484
3464592828935,154.58984,-280.66406,-94.72656
3464611263802,150.39062,-280.27344,-93.359375
3464630492224,146.67969,-281.0547,-93.06641
3464649629081,142.1875,-281.34766,-92.38281
3464668796460,136.42578,-281.9336,-88.86719
3464687933318,132.91016,-282.22656,-86.52344
3464708138421,128.22266,-283.39844,-84.08203
3464726268075,123.828125,-283.98438,-80.27344
3464745435454,120.50781,-285.15625,-77.63672
3464764999610,117.28516,-285.2539,-75.0
3464783861776,114.453125,-286.03516,-70.89844
3464802815505,113.08594,-286.23047,-66.89453
3464821555586,111.62109,-286.6211,-63.57422
3464840570358,110.25391,-286.6211,-60.64453
3464860744940,109.96094,-287.79297,-59.277344
3464879485021,108.69141,-288.67188,-57.226562
3464897950410,109.17969,-288.67188,-56.73828
3464917026225,108.49609,-288.57422,-56.54297
3464936285167,108.78906,-289.16016,-56.25
3464955513589,108.59375,-288.67188,-57.226562
3464974864095,108.78906,-288.28125,-58.88672
3464993878868,108.69141,-288.76953,-60.64453
3465012832597,109.08203,-287.79297,-61.71875
3465032183104,110.546875,-287.40234,-65.234375
3465051258919,111.328125,-287.01172,-67.1875
3465070365255,113.18359,-286.1328,-70.01953
3465089807326,114.74609,-285.54688,-73.53516
3465109096790,116.99219,-284.27734,-75.87891
3465128447296,119.53125,-284.5703,-78.71094
3465147339984,122.46094,-285.2539,-81.25
3465167184597,126.07422,-284.76562,-83.88672
3465186168848,129.78516,-283.78906,-85.74219
3465205061535,133.39844,-283.0078,-87.890625
3465224442563,136.8164,-283.59375,-89.55078
3465243884633,140.82031,-283.6914,-91.60156
3465262411065,144.82422,-283.78906,-91.99219
3465281639486,148.4375,-283.6914,-92.38281
3465300593216,151.36719,-283.88672,-92.67578
3465319638510,153.90625,-283.20312,-92.77344
3465338683803,156.83594,-282.42188,-94.140625
3465357759618,159.375,-281.54297,-93.75
3465376957518,161.32812,-281.34766,-93.75
3465396369068,162.30469,-281.15234,-94.04297
3465415505925,163.86719,-281.15234,-94.53125
3465434581740,164.55078,-281.15234,-94.82422
3465453901725,166.01562,-280.85938,-94.72656
3465473252232,166.79688,-279.6875,-95.01953
3465492572217,167.48047,-278.71094,-96.09375
3465511617511,168.16406,-278.51562,-96.28906
3465530601762,168.55469,-279.19922,-95.11719
3465549677577,169.14062,-278.71094,-95.21484
3465568570264,168.65234,-278.125,-94.43359
3465587768164,168.84766,-278.02734,-94.82422
3465606843979,168.65234,-278.71094,-95.01953
3465626102922,169.4336,-278.71094,-95.21484
3465644934566,169.14062,-278.41797,-95.41016
3465664010381,168.75,-278.125,-95.80078
3465682933590,168.55469,-278.02734,-94.82422
3465702009404,168.65234,-278.02734,-95.89844
3465721024177,168.65234,-277.4414,-95.60547
3465740161034,168.55469,-277.4414,-95.41016
3465759145285,168.16406,-276.95312,-95.80078
3465778221100,168.26172,-277.2461,-96.19141
3465797235873,168.26172,-277.34375,-96.09375
3465816922114,168.45703,-276.7578,-96.58203
3465835662194,168.0664,-276.66016,-96.19141
3465854921137,167.96875,-276.7578,-96.28906
3465874088516,167.96875,-277.05078,-95.89844
3465892950681,168.0664,-276.7578,-96.58203
3465912026496,168.0664,-277.34375,-95.80078
3465931041269,167.77344,-277.05078,-95.89844
3465950391775,168.0664,-276.85547,-95.89844
3465969559154,167.77344,-276.95312,-95.80078
3465988451841,167.8711,-276.95312,-96.28906
3466032646689,168.26172,-277.05078,-95.89844
3466046472840,167.96875,-276.66016,-96.19141
3466066036996,167.8711,-276.7578,-95.80078
3466085234896,168.26172,-277.14844,-95.21484
3466104402275,167.67578,-276.17188,-96.09375
3466123539132,167.96875,-276.95312,-95.80078
3466142553905,167.67578,-276.7578,-95.80078
3466161873890,168.0664,-276.7578,-95.50781
3466180980226,168.26172,-276.46484,-96.19141
3466200056041,167.8711,-276.5625,-95.80078
3466219131856,168.0664,-277.2461,-95.60547
3466238207671,168.0664,-276.3672,-96.28906
3466257191922,168.35938,-277.34375,-95.80078
3466276267737,168.16406,-276.5625,-96.09375
3466295282509,168.26172,-276.5625,-95.21484
3466314358324,168.75,-276.3672,-96.09375
3466333434139,168.55469,-276.26953,-95.60547
3466352509954,168.75,-276.95312,-95.50781
3466371707854,168.65234,-276.7578,-95.21484
3466390722626,168.65234,-276.5625,-95.80078
3466409767920,168.16406,-275.78125,-96.28906
3466428935299,167.8711,-275.97656,-95.21484
3466447980592,168.55469,-276.07422,-95.41016
3466467056407,168.94531,-275.97656,-95.50781
3466486162744,168.94531,-275.48828,-95.60547
3466505735510,169.33594,-275.29297,-95.89844
3466524963933,169.92188,-275.29297,-95.89844
3466544100790,169.33594,-275.8789,-95.60547
3466563268169,170.01953,-275.6836,-96.484375
3466582466070,169.4336,-274.60938,-95.11719
3466601572407,169.72656,-275.09766,-94.82422
3466620831350,170.01953,-275.29297,-95.60547
3466639846123,169.6289,-275.0,-95.80078
3466659074544,170.21484,-274.60938,-95.60547
3466678211403,169.72656,-274.41406,-95.89844
3466697317740,169.92188,-275.1953,-96.09375
3466716515641,170.21484,-275.1953,-95.50781
3466735683020,170.01953,-276.3672,-95.21484
3466754850399,169.04297,-277.14844,-95.50781
3466774078820,167.96875,-276.46484,-95.60547
3466793154629,166.01562,-275.58594,-96.09375
3466812322008,163.67188,-275.58594,-95.80078
3466831428345,161.6211,-275.8789,-96.77734
3466850595724,158.78906,-275.78125,-96.58203
3466869763103,156.25,-275.97656,-96.09375
3466888808396,152.92969,-276.07422,-95.41016
3466908036819,149.02344,-276.07422,-93.45703
3466927204198,144.6289,-277.34375,-93.359375
3466946432621,139.25781,-278.3203,-90.03906
3466965600000,134.76562,-280.17578,-88.08594
3466984736857,129.49219,-281.83594,-84.375
3467003934758,124.41406,-283.39844,-80.859375
3467023163181,120.21484,-284.76562,-75.97656
3467042788380,116.40625,-285.35156,-72.16797
3467061803153,113.57422,-285.83984,-66.30859
3467081275737,111.91406,-286.23047,-62.79297
3467100534680,110.44922,-286.8164,-58.691406
3467122784711,109.86328,-287.89062,-56.73828
3467141524792,108.88672,-288.3789,-53.61328
3467161333119,109.17969,-288.3789,-51.953125
3467180073200,108.30078,-288.76953,-50.878906
3467195852715,108.49609,-288.67188,-51.26953
3467217919618,108.78906,-288.76953,-52.734375
3467237086997,109.27734,-288.47656,-54.785156
3467256101770,109.08203,-288.96484,-56.54297
3467275849055,110.05859,-288.1836,-59.277344
3467295657382,110.74219,-287.10938,-62.402344
3467314031207,111.91406,-286.42578,-65.82031
3467332527118,113.671875,-285.35156,-69.140625
3467351755539,115.52734,-284.1797,-71.875
3467370739783,117.67578,-282.91016,-75.58594
3467389601950,120.01953,-281.4453,-78.41797
3467409166107,122.94922,-279.29688,-81.640625
3467427692538,126.26953,-278.125,-85.15625
3467446768353,129.98047,-276.95312,-87.40234
3467465752604,133.6914,-275.58594,-89.84375
3467484736855,137.69531,-275.58594,-90.91797
3467504362054,141.3086,-275.0,-93.06641
3467523315783,144.72656,-273.4375,-94.33594
3467542269514,149.1211,-271.875,-95.41016
3467561772627,152.05078,-271.38672,-96.28906
3467580360102,155.46875,-269.72656,-96.19141
3467600107387,158.10547,-269.33594,-97.55859
3467618786426,161.03516,-271.09375,-96.97266
3467637984327,163.3789,-271.77734,-97.94922
3467657060135,165.625,-271.38672,-97.16797
3467676227514,166.79688,-270.21484,-98.24219
3467695303329,168.26172,-270.3125,-97.265625
3467714653836,169.33594,-271.28906,-97.85156
3467733546523,171.1914,-272.26562,-97.55859
3467752805466,171.38672,-271.6797,-96.97266
3467771942325,171.77734,-270.70312,-96.97266
3467791109704,171.875,-270.9961,-97.16797
3467810185519,172.46094,-271.38672,-96.875
3467829352898,172.85156,-270.9961,-96.09375
3467848581321,172.85156,-271.48438,-96.97266
3467867687658,172.94922,-271.38672,-96.28906
3467886885559,172.7539,-271.1914,-96.58203
3467906113982,172.94922,-271.77734,-97.16797
3467925220319,173.04688,-272.16797,-97.65625
3467944418211,172.65625,-271.77734,-97.65625
3467963585590,172.5586,-271.875,-96.97266
3467982722447,172.26562,-271.77734,-97.16797
3468001859306,172.36328,-272.26562,-96.77734
3468020965643,172.26562,-272.16797,-97.16797
3468040102502,172.16797,-271.77734,-96.58203
3468059269881,171.875,-272.0703,-96.77734
3468078437260,171.97266,-272.65625,-96.97266
3468097543597,171.77734,-272.46094,-96.77734
3468116833062,171.58203,-273.14453,-96.58203
3468135817313,171.48438,-272.7539,-97.16797
3468154923650,171.67969,-272.85156,-97.265625
3468174152071,171.48438,-273.14453,-97.16797
3468193258408,171.875,-272.0703,-97.55859
3468212425787,171.875,-272.36328,-97.46094
3468231623680,171.97266,-272.16797,-97.46094
3468250791059,171.28906,-273.14453,-96.875
3468269927918,171.38672,-272.7539,-97.65625
3468289064775,171.875,-273.04688,-96.97266
3468308354240,171.97266,-272.85156,-96.97266
3468327369013,172.16797,-272.7539,-96.875
3468346536392,172.16797,-273.33984,-96.09375
3468365764815,171.875,-272.85156,-95.89844
3468384962716,172.07031,-272.46094,-96.484375
3468404130095,172.07031,-272.46094,-96.97266
3468423205910,171.97266,-272.85156,-95.89844
3468442434331,171.875,-271.97266,-96.58203
3468461601710,172.46094,-272.16797,-96.58203
3468480769089,172.5586,-272.7539,-96.09375
3468499936468,172.07031,-272.65625,-96.19141
3468519073320,172.26562,-272.16797,-96.28906
3468538240699,171.97266,-272.0703,-95.89844
3468557408078,171.875,-272.46094,-96.77734
3468576636499,172.07031,-272.85156,-97.265625
3468595803878,172.16797,-272.5586,-95.80078
3468615001779,172.16797,-272.26562,-96.484375
3468634108116,172.85156,-273.14453,-95.80078
3468653214453,172.7539,-273.6328,-96.19141
3468672412354,172.7539,-274.02344,-95.89844
3468691579733,172.7539,-274.02344,-95.60547
3468710808154,172.46094,-273.53516,-95.50781
3468729883969,172.26562,-274.1211,-95.50781
3468749081870,171.97266,-274.02344,-95.41016
3468768218729,171.875,-274.1211,-95.01953
3468787325066,171.875,-274.1211,-95.21484
3468806522960,171.48438,-274.70703,-95.80078
3468825690339,170.70312,-274.1211,-96.09375
3468844796676,170.89844,-273.92578,-96.09375
3468863933535,170.80078,-274.1211,-96.28906
3468883070392,170.70312,-273.6328,-96.19141
3468902298815,170.50781,-273.73047,-96.58203
3468921374630,170.3125,-273.53516,-96.875
3468940542009,170.41016,-274.02344,-97.265625
3468959739910,169.53125,-273.73047,-97.16797
3468978937811,168.45703,-273.14453,-97.16797
3468998013626,166.79688,-273.04688,-97.265625
3469017181005,164.7461,-272.5586,-96.28906
3469036409428,161.52344,-271.48438,-97.85156
3469055515765,157.91016,-270.3125,-97.265625
3469074652622,153.22266,-270.1172,-97.265625
3469093758951,148.4375,-271.875,-95.89844
3469113048416,143.75,-272.7539,-93.84766
3469132093709,137.79297,-273.53516,-91.69922
3469151200046,132.91016,-275.48828,-88.28125
3469170397947,128.71094,-277.34375,-84.66797
3469189565326,124.41406,-279.19922,-80.95703
3469208763227,120.60547,-281.34766,-75.87891
3469227869564,117.96875,-283.78906,-71.58203
3469247006421,115.72266,-285.7422,-67.28516
3469266173800,114.16016,-288.08594,-63.183594
3469285310659,113.57422,-289.0625,-58.59375
3469304508560,112.30469,-290.33203,-56.54297
3469323828545,112.5,-291.21094,-54.6875
3469342782276,112.109375,-291.9922,-53.027344
3469361949655,111.52344,-292.48047,-52.34375
3469381086505,112.20703,-291.9922,-52.246094
3469400314928,112.01172,-291.89453,-52.63672
3469419482307,112.109375,-291.9922,-54.39453
3469438680208,111.328125,-290.23438,-55.078125
3469457817065,111.81641,-288.96484,-57.128906
3469477014966,111.62109,-287.98828,-59.765625
3469496151825,111.91406,-286.71875,-62.402344
3469515349726,112.69531,-284.96094,-65.625
3469534456063,114.25781,-283.39844,-68.65234
3469553562400,115.91797,-282.22656,-72.75391
3469572729779,117.28516,-280.46875,-75.19531
3469591897158,119.82422,-278.8086,-78.32031
3469611674963,122.16797,-277.05078,-80.95703
3469630598172,125.29297,-276.17188,-84.08203
3469655350951,128.8086,-275.58594,-86.328125
3469671862967,133.39844,-274.02344,-89.94141
3469691549208,136.42578,-273.2422,-91.60156
3469707908627,139.45312,-271.875,-92.08984
3469730402828,142.08984,-270.9961,-93.84766
3469749417601,146.09375,-270.5078,-94.82422
3469768981758,149.51172,-270.60547,-95.21484
3469786775679,152.2461,-269.92188,-95.89844
3469806767134,155.07812,-268.84766,-97.46094
3469825720865,157.22656,-268.9453,-96.77734
3469844674596,159.375,-270.9961,-97.16797
3469863597805,161.42578,-271.38672,-96.875
3469882673620,163.28125,-271.1914,-96.58203
3469902085169,164.7461,-271.09375,-97.55859
3469921588276,166.99219,-271.38672,-97.46094
3469942007028,168.65234,-272.46094,-96.484375
3469960167204,169.53125,-271.97266,-96.58203
3469979126144,169.53125,-272.0703,-94.82422
3469998232481,170.50781,-270.9961,-96.09375
3470017430382,170.50781,-270.9961,-95.21484
3470036658805,171.28906,-271.6797,-96.19141
3470055765142,172.07031,-271.875,-96.19141
3470074932521,171.77734,-272.16797,-96.09375
3470113419886,172.07031,-272.16797,-95.50781
3470132343095,171.28906,-272.16797,-95.01953
3470151449432,171.28906,-272.26562,-95.89844
3470170555769,170.9961,-271.6797,-95.41016
3470189723148,170.50781,-271.97266,-95.80078
3470208921049,170.3125,-271.58203,-95.80078
3470228088428,170.21484,-271.875,-95.11719
3470247194765,170.01953,-271.97266,-96.09375
3470266362144,169.53125,-271.97266,-96.58203
3470285529513,170.01953,-272.0703,-96.484375
3470304696892,169.6289,-272.0703,-97.265625
3470323925315,169.53125,-272.46094,-96.19141
3470343062172,169.6289,-272.65625,-96.77734
3470362290595,169.4336,-272.26562,-95.89844
3470381427452,169.33594,-272.5586,-96.28906
3470400655873,169.23828,-272.85156,-96.77734
3470419792732,169.14062,-273.2422,-96.77734
3470438990633,168.84766,-272.7539,-96.28906
3470458219056,169.33594,-272.94922,-96.58203
3470477325393,168.94531,-273.33984,-96.28906
3470496462250,169.04297,-273.53516,-96.58203
3470515629629,168.75,-273.82812,-96.77734
3470534766488,168.65234,-274.02344,-96.484375
3470553903345,168.84766,-273.6328,-96.97266
3470599593730,168.45703,-273.14453,-96.875
3470611954859,167.77344,-273.33984,-97.46094
3470630878068,167.8711,-273.4375,-96.97266
3470650014925,168.16406,-273.4375,-95.89844
3470669273868,167.67578,-273.73047,-96.875
3470688410725,167.67578,-273.73047,-96.875
3470707578104,167.57812,-273.92578,-96.28906
3470726776005,167.67578,-273.6328,-96.97266
3470745882342,167.38281,-273.73047,-96.875
3470765049721,167.28516,-273.73047,-96.875
3470784247622,167.48047,-274.60938,-96.484375
3470803476043,167.48047,-274.02344,-96.77734
3470822612900,167.48047,-274.51172,-96.58203
3470841780279,166.99219,-274.3164,-97.16797
3470860886616,167.1875,-275.1953,-96.09375
3470880053991,167.1875,-275.6836,-96.19141
3470899221370,167.1875,-275.48828,-96.19141
3470918327707,166.89453,-275.78125,-96.28906
3470937495086,166.69922,-276.26953,-96.484375
3470956692987,166.99219,-276.46484,-96.77734
3470975860366,166.89453,-276.66016,-97.265625
3470995058267,166.79688,-277.05078,-96.77734
3471014225646,167.1875,-276.85547,-96.484375
3471033393025,167.28516,-277.05078,-96.97266
3471052529884,167.38281,-276.85547,-96.97266
3471071636221,166.79688,-277.2461,-96.19141
3471090803600,167.08984,-276.95312,-96.58203
3471110093065,167.1875,-276.66016,-96.77734
3471129107838,167.38281,-277.14844,-96.875
3471148214175,167.57812,-276.95312,-96.875
3471167473110,167.38281,-277.34375,-96.875
3471186671011,167.77344,-276.46484,-96.484375
3471205716306,167.8711,-277.14844,-96.875
3471224944727,167.8711,-276.66016,-96.484375
3471244081586,167.57812,-276.46484,-96.97266
3471263279487,167.38281,-276.7578,-96.09375
3471282416344,166.79688,-277.2461,-96.19141
3471301583723,167.38281,-277.34375,-96.875
3471320720582,167.28516,-276.85547,-96.19141
3471339949003,167.48047,-276.66016,-97.265625
3471359085862,167.48047,-276.5625,-96.28906
3471378283763,167.57812,-277.14844,-96.09375
3471397451142,166.89453,-276.85547,-96.97266
3471416618521,167.38281,-276.7578,-96.58203
3471435755380,167.38281,-276.7578,-97.16797
3471455197441,167.57812,-276.5625,-96.875
3471474151172,167.48047,-276.7578,-96.875
3471493349073,167.77344,-277.63672,-96.97266
